wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:00:00.050000,"have you any silent here today, i 'm going to show you how to make this delicious looking bowl of won ton, noodle soup, this is obviously a chinese dish.",0
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:00:10.190000,"but it 's worth proxy vietnam along time ago, by the chinese and the vietnamese have taken over the recipe and customize it to our way by adding fish sauce and some other seasonings and then.",1
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:00:23.100000,"now we 're going to have this full of onetime noodle soup, is called me?",2
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:00:26.730000,hunt anna in vietnamese.,3
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:00:28.310000,i ca n't wait to share with you.,4
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:00:29.710000,"the recipes before that let me bring you to visit an actor or home factory to see how the noodles that we 're using today as well as the one time rappers actually made the egg noodle, making process is quite interesting.",5
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:00:45.680000,"there 's actually just four ingredients which are flour eggs, water and salts.",6
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:00:51.430000,"they are mixed together in a large bowl until the dough is formed when they make it in larger volume, of course, they would need a machine to do the mixing big job.",7
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:01:02.750000,"after that, they let the door run through another machine about four to five times to flatten the door into things sheets.",8
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:01:10.850000,more flour is added to cover the surface of each sheet to make sure that is not sticky.,9
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:01:17.500000,"when the flower sheet is flat enough, they were let it run through a cutting machines.",10
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:01:23.610000,you cut it into the noodles.,11
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:01:26.050000,then the noodles are roads into serving sides wonders to make them want unwrapper.,12
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:01:32.410000,they rolled the doll until i really paper thing and then cut into square business that 's really interesting right.,13
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:01:40.610000,"now led by some egg noodles and won ton, wrapper home to cook a delicious bowl of one hundred or soup.",14
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:01:47.850000,"today , let 's begin send a message to heather recipe to make the feelings for hunt anna.",15
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:01:58.190000,mcannally geographic ram of mings pork hundred fifty gram of mainstream garlic shallots and ginger about one teaspoon amount and then we 're going to put this into food processor to plan.,16
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:02:12.630000,we 're going to plan the garlic shallots and teacher first come the meat tender france now into the bland.,17
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:02:28.460000,"you also want to add about a tablespoon of turbo cars, touch of cornstarch or potato starch so it can bite all the ingredients together.",18
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:02:38.120000,a tablespoon of vegetable oil a tablespoon of oyster sauce.,19
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:02:45.280000,if you have this is optional anna tablespoon.,20
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:02:49.760000,"the source, of course some freshly cracked pepper and.",21
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:02:54.010000,"now we 're going to process this into a paste you do n't need to plan it to fine just roughly like this is OK, OK, this is our delicious feeling pace.",22
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:03:29.110000,"OK , so my casio, i have another video to show you how to make from scratch.",23
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:03:33.760000,so you can follow the link that i put below for that chess.,24
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:03:37.980000,"today , i 'm going to use the shortcut by just using the pre package like this, is say rose red spot seasoning mix?",25
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:03:48.040000,each package will come with two small packets.,26
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:03:51.860000,"we going to just use one of them and then mix with one hundred twenty M L of water and then we gonna marinate kilogram of hawk, you can use pork shoulder.",27
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:04:03.940000,so it has a little bit of fat in it.,28
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:04:06.220000,"so it 's more chooses and then we gonna, leave the marinades for about one to two hours for the vegetable to cook the soup.",29
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:04:15.460000,"you , gotta need one large diakon radish pew, and then we 're going to cut into routes for the vegetables.",30
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:04:21.400000,"you 're going to need some bok, choy sum chinese celery.",31
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:04:24.680000,"some bean sprouts, garlic chives can onion.",32
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:04:28.600000,"OK , suck the shit girls in hot water to soften.",33
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:04:34.560000,"now to cook the broth for the soup, you going to add the bonds into a pot of boiling water together, with some salt and a dash of vinegar.",34
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:04:45.160000,"bring it to a full boy until you see the impurities right to the top, you know, boy for about five minutes, and then you, gonna come out the whole pot.",35
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:04:53.850000,"an wash, the bones, please.",36
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:04:59.970000,"after boiling and washing the bones, i have return it into a clean pot feel to it about four liters of water.",37
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:05:07.250000,now i 'm going to add a teaspoon of salt.,38
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:05:11.310000,"one key onions cutting half an author attic, and the icon radish, which i have cut into rows.",39
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:05:21.670000,bradish gonna make the broth relief suites has a natural sweetness.,40
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:05:26.960000,"it 's also at the bright room, and she took a mushroom into the super bowls.",41
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:05:34.340000,"OK , you need to prepare a stack of the phantom rapper.",42
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:05:38.620000,"you can buy these frozen elation store for this recipe, you will need about fifty to sixty reference like this.",43
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:05:46.150000,there 's a zillion way to actually rap one time.,44
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:05:49.300000,i just show you a few ways OK now scoop.,45
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:05:52.800000,"hopper , teaspoon of the streaming pop, pace and put into the center and then we fall it into a triangle pinching the actually together and take a bit of fat white and put here or, you can use water is fine, too, and drop it up.",46
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:06:11.370000,so pretty second method very easy for what your triangle.,47
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:06:19.080000,so same thing you have similar one.,48
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:06:28.530000,"but not the same third way pinching the opposite edges together for the marinated chess year, you can cook on the stove or roast in the oven at two hundred degrees.",49
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:06:47.550000,celsius for about thirty to forty five minutes until cooked.,50
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:06:51.550000,"and then let kunan cut into slices is that the water is falling rapidly, you 're going to add one bundle of the egg noodles and losing it out, and then submerge into the boiling water.",51
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:07:02.990000,"you want to cook about three to five minutes depending on how thick or how soft, you on your noodle to be then transfer to a serving bowl toss with some system area.",52
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:07:14.630000,"so the noodles wo n't stick to each other, and also to give it a nice fragrance quickly, blanched the beans browse and the bok, choy and cook their onetime dumplings until they float to the surface.",53
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:07:29.280000,take him out and placed on top of the noodles together with the jessue slices also add the garlic chives.,54
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:07:37.680000,"and then laid all the hot soup over top with a piece of christy fry, one hand and some chinese salaries and chopped green onions.",55
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:07:55.460000,"carey ca n't wait to dig in the bowl of noodles, you have a really suck learn one ton, which is voice and also a fry version of it, which is given a really nice contrast of texture now.",56
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:08:09.950000,"i 'm going to give this super, try with some noodles and chive and the delicious jess, you me.",57
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:08:28.840000,"the one hand is really suffered, and with the mainstream and park in the center and the noodle soup is very flavorful with the rush reman the city came mushrooms that icon is.",58
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:08:41.140000,so sweet and delicious.,59
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:08:44.380000,i hope you 're going to give this recipe a try.,60
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:08:46.320000,and if you do please post a photo of your delicious.,61
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:08:49.440000,"hunt , and on instagram, twitter or facebook with a hashtag helen recipes, so i can enjoy them with my eyes and shared it with.",62
wanton noodle,https://www.youtube.com/watch?v=opY0SreshVA,0:08:59.100000,"yes , here, thank you for watching bye.",63
escargot,https://www.youtube.com/watch?v=MrYB9qNgbJ4,0:00:06.780000,we are going ultra fancy in the news nine kitchen today.,0
escargot,https://www.youtube.com/watch?v=MrYB9qNgbJ4,0:00:10.120000,"you got truffles lobster escargot fiddle heads, what else is are we call the substrate, escargot with lobster.",1
escargot,https://www.youtube.com/watch?v=MrYB9qNgbJ4,0:00:17.950000,"so , yeah, we started off.",2
escargot,https://www.youtube.com/watch?v=MrYB9qNgbJ4,0:00:19.130000,we meltdown some truffle butter put escargot in give a little toss and this is something you have on the menu.,3
escargot,https://www.youtube.com/watch?v=MrYB9qNgbJ4,0:00:26.580000,"right , yeah, we actually, we sell a lot of it.",4
escargot,https://www.youtube.com/watch?v=MrYB9qNgbJ4,0:00:29.070000,so little lobster is pretty decadent.,5
escargot,https://www.youtube.com/watch?v=MrYB9qNgbJ4,0:00:32.330000,"yes , yes, it is.",6
escargot,https://www.youtube.com/watch?v=MrYB9qNgbJ4,0:00:33.240000,and we were talking about the troubles that truffles he used in this for the black truffles.,7
escargot,https://www.youtube.com/watch?v=MrYB9qNgbJ4,0:00:36.460000,"there are white truffles as well, they have different tastes really, or i think black shows a little more pungent for white truffles are a little software little more mild, like i like black triples, could you get that good shot?",8
escargot,https://www.youtube.com/watch?v=MrYB9qNgbJ4,0:00:48.010000,"so then we just at the restaurant we just do, whatever green vegetables we have fiddle heads, english peas, and then her covert switcher baby, green beans, ice cream color there, oh, yes, the escargot.",9
escargot,https://www.youtube.com/watch?v=MrYB9qNgbJ4,0:01:05.230000,how long do they have to cook.,10
escargot,https://www.youtube.com/watch?v=MrYB9qNgbJ4,0:01:06.380000,how do you just a couple of minutes you just want to get him hot?,11
escargot,https://www.youtube.com/watch?v=MrYB9qNgbJ4,0:01:09.190000,so let me do a little bit of stock.,12
escargot,https://www.youtube.com/watch?v=MrYB9qNgbJ4,0:01:15.370000,so we just let it cook down a little bit.,13
escargot,https://www.youtube.com/watch?v=MrYB9qNgbJ4,0:01:17.530000,"now , i 've never had escargot.",14
escargot,https://www.youtube.com/watch?v=MrYB9qNgbJ4,0:01:18.930000,"how do you eat them in a little teeny fork, or so, yeah, these you just leave i 've never been a big fan of cinnamon sticks in the shells and just that 's a little too fancy for me?",15
escargot,https://www.youtube.com/watch?v=MrYB9qNgbJ4,0:01:29.190000,"yeah , give it a little bit of heat.",16
escargot,https://www.youtube.com/watch?v=MrYB9qNgbJ4,0:01:34.860000,"we had a little truffle oil just to, just to add a little bit more to it right now the fiddle heads are out right now.",17
escargot,https://www.youtube.com/watch?v=MrYB9qNgbJ4,0:01:42.190000,"if someone wants to cook the fiddle heads at home at what 's the best way to serve them up, 'cause i think they 're a little intimidating problem, just a little bit of butter and little garlic and just saute them out to him probably do n't want to overcook them right now.",18
escargot,https://www.youtube.com/watch?v=MrYB9qNgbJ4,0:01:53.950000,"actually , they get a little slimy if you overcook so, but these are perfectly cooked.",19
escargot,https://www.youtube.com/watch?v=MrYB9qNgbJ4,0:02:00.870000,"and so you just sort of this in a bowl not over anything just like this, and this is on your regular menu, or OK, what are some of the other specials you have going on there at richards these days.",20
escargot,https://www.youtube.com/watch?v=MrYB9qNgbJ4,0:02:13.100000,"but we actually, we actually just finished a segment called night, full travel, has a chef swap between, between myself and justin leane age from the former commercial street fisheries.",21
escargot,https://www.youtube.com/watch?v=MrYB9qNgbJ4,0:02:27.290000,"so we actually just book, the.",22
escargot,https://www.youtube.com/watch?v=MrYB9qNgbJ4,0:02:28.560000,next ones with jeff page from cotton and.,23
escargot,https://www.youtube.com/watch?v=MrYB9qNgbJ4,0:02:31.500000,so how does that work exactly we do a week in between.,24
escargot,https://www.youtube.com/watch?v=MrYB9qNgbJ4,0:02:35.360000,"so the next ones are august nineteenth and september second and for the nineteenth jeff will come to the, to the bistro look a four course menu, and then on the second i go over to cotton four course menu kinda nice for, you see, other kitchens new ideas this looks great.",25
escargot,https://www.youtube.com/watch?v=MrYB9qNgbJ4,0:02:53.120000,appreciate it and will be right back.,26
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:00:00.570000,"hey , there today i 'm going to make F cargo.",0
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:00:04.080000,we 're going to start out with two big cloves of garlic.,1
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:00:07.030000,"here we 're gonna have softened butter, one stick, one south the tips of AM crunch.",2
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:00:18.470000,i 'll do that first break.,3
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:00:20.020000,the tip off the clove.,4
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:00:22.070000,crumble it into the butter.,5
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:00:25.290000,and then we 're going to add about a half a teaspoon of herbs.,6
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:00:28.580000,"the province we 're gonna put, put the little squeeze, a lemon juice, in there, but a quarter teaspoon of lemon juice, the crossover garlic, another.",7
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:00:47.290000,"we got our garlic peeled, and we 're gonna take it and for a minute, this up really fun.",8
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:01:10.250000,but you got your garlic minced up going to add it to your butter going to take your salad.,9
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:01:19.190000,we 're going to cut up the salad.,10
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:01:20.280000,really find the same way that you did the garlic they can have that to the.,11
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:01:46.600000,"butter , when does take a spoon in next slide.",12
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:01:54.420000,"off , can i use unsalted butter, so i 'm gonna add, a pinch of salt, but a half a teaspoon of thought mix it up now.",13
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:02:15.220000,"this is what you 're going to put in the cells with your avatar, gosnells.",14
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:02:19.850000,so now that you got that mixed up in take this and you 're going to put it in the refrigerator while you go and wash their snow right.,15
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:02:30.180000,now we 're going to come over here and just give yourselves a good reps.,16
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:02:34.110000,"this is what they look like straight from the pan is going to rent those off, and just rent them until the water drains clear like this.",17
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:03:01.870000,"oh , so you 're going to want to rinse yourself off.",18
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:03:06.670000,"look at those goodrich make sure you bring him really well, now.",19
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:03:13.750000,we can figure out nails and then report some white wine on.,20
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:03:17.500000,and we 're gonna let him hit like that for about fifteen minutes.,21
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:03:20.770000,"just wanna, marinate in that one OK.",22
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:03:24.500000,so now they have been talking in this one for about fifteen minutes.,23
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:03:27.590000,and my butter next setup and firm so what i 'm going to do is i 'm going to get my oven disk.,24
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:03:36.380000,then you can take one of these cells.,25
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:03:39.660000,i 'm gonna put.,26
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:03:40.520000,"now about a half, a half teaspoon of the bottlenecks in there, my take one of my snails and i 'm going to stick it right down in that cell with another half a teaspoon of the butter mixture on top put it in my desk, and i 'm just going to keep doing that until they 're all full.",27
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:04:05.250000,"if you have extra cells, you can actually put two in each cell, so this is all i 've got here.",28
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:04:11.730000,"there full now, i 'm just going to take a little bit of fresh shredded parmesan and put it at the opening of each one.",29
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:04:19.110000,"like so i 've got my oven preheated to four hundred, and you can take these.",30
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:04:23.490000,i 'm gonna put him in there for about ten minutes.,31
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:04:28.160000,"OK , those are almost done.",32
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:04:29.630000,i 've got my plating setup here.,33
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:04:31.660000,i 've got them.,34
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:04:32.180000,hum leaner extra dark german pumpernickel toasted around the outside.,35
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:04:37.220000,"i 've got under this blood, orange lemon and oregano , sprig.",36
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:04:41.640000,"i 've got some broccoli sprouts, drizzled in a little aged, balsamic and expeller pressed olive oil.",37
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:04:49.600000,so we 're going to go ahead and pull those out of the oven.,38
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:04:51.500000,"now look at those, those are done, and ready to be plated.",39
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:04:59.040000,"is it going to, bring those over here and begin to play them?",40
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:05:12.470000,"look at those, but that, that 's, uh, as cargo ready, for lunch, so i 'm going to get my still picture.",41
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:05:20.430000,and you guys can check out the recipe at WWW dot ryan karcher dot com R Y.,42
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:05:26.090000,"A N, K R C H E.",43
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:05:27.990000,"R dot com, thanks put a spell on you cause your mom.",44
escargot,https://www.youtube.com/watch?v=95WMX64RIBc,0:05:49.130000,you better stock of things to do.,45
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:00:01.030000,"ask , hi, i 'm ariga, ragna with MGB special events in arlington, virginia, and today i 'm showing you how to make a romantic dinner for two for your special valentine.",0
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:00:13.080000,and right now we 're going to work on the escargot.,1
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:00:15.630000,our appetizer for today and this is what you 're going to need in order to do it.,2
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:00:20.360000,we 're going to need some nice wishes for baking escargot.,3
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:00:24.010000,"if you have them, if not you could take a pyrex dish.",4
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:00:28.580000,just anything that 's oven proven safe.,5
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:00:30.830000,"and you can put it in the oven, that way.",6
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:00:32.930000,we 're going to need some garlic.,7
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:00:34.860000,some chopped fresh chives.,8
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:00:37.190000,"some cleaned and rinsed, escargot salt i 'd like to use white pepper for this.",9
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:00:43.830000,"some cooking, sherry, will need some butter, softened already a bowl, a fork and a garlic press parted on our escargot, appetizer.",10
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:00:55.840000,"OK , so make sure that you thoroughly rinse off your escargot under cool water.",11
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:01:04.310000,he 's a kolander or you could use a bowl that you could see.,12
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:01:08.430000,"there 's, you know, if not that this is bad.",13
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:01:11.440000,"but those little parts in there, just gently rinsing you could run them under if there 's anything that 's hanging on.",14
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:01:22.140000,just pull it off.,15
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:01:25.310000,and then we 're going to go ahead and pat them dry.,16
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:01:31.920000,"and we 're going to use six, six for me and six for you for your romantic date for valentine 's day, remember always wash your hands.",17
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:01:50.550000,"OK , we 've already got it softened.",18
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:01:52.730000,"so , i like to use a fork just to mix it up.",19
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:01:57.140000,"get it nice and bushy, OK, and we 're going to take, you know, probably two or three cloves of garlic can have enough garlic.",20
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:02:10.890000,"and we 're pressing it so that all we 're really getting out of this is really the garlic juice, the skin.",21
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:02:18.420000,we can toss aside OK press.,22
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:02:23.460000,"another one you could chop this if you want, but i love using the garlic press.",23
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:02:28,it 's so simple.,24
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:02:29.360000,it 's so easy and i like the results that i get out of it.,25
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:02:34.480000,"so i 'm going to probably do, i mean, we 're only doing twelve escargot today six for me six for you.",26
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:02:40.720000,and so i 'm going to use about three cloves of garlic.,27
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:02:43.740000,"i guess, OK, that 's done just some chives, i guess maybe a tablespoon or tablespoon and a half those salts, i like to use white pepper i do n't know 'cause it does n't show up as much.",28
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:03:06.990000,it is a little bit stronger.,29
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:03:08.770000,"so you have to go a little easier on it, then you would regular pepper and then cooking sherry you can get this at the grocery store, you do n't have to buy an expensive sherry.",30
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:03:19.120000,"just any kind of cooking sherry, and i 'm going to slowly put that in till i figure after i get the right consistency, and i might have to add more.",31
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:03:30.500000,"but for the mean time, i 'm just going to have just a little bit and just marry all of those ingredients together.",32
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:03:38.060000,and you can smell it already.,33
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:03:39.350000,"it smells wonderful, you can use this as a basis for so many other different things.",34
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:03:45.830000,you could use this as a butter on filetes today.,35
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:03:50.500000,"we 're not going to do that, you could use this on fish, you could use it on chick in just about anything.",36
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:03:56.660000,"it 's just a wonderful base to make your foods taste so well, OK.",37
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:04:04.490000,"makes it all up together now, in our handy dandy, little esque art, deco dishes here i 'm going to go ahead.",38
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:04:13.080000,and i 'm just going to put a little dial up.,39
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:04:16.570000,"let 's do it this way, just a little.",40
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:04:19.300000,doll up at the bottom of each one of these.,41
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:04:22.370000,just so that when we put the escargot in it does n't it does n't burn or has a nice little base on the bottom.,42
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:04:30.560000,"now as it, as it cooks it 's going to all.",43
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:04:35.110000,it 's going to totally submerge the little escargot is exactly what we want to do alright that 's mine now.,44
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:04:44.550000,"of course, if you have an extra this it 's not a problem.",45
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:04:48.040000,"i 'd rather have more than less, do n't have to go back and do all the steps again?",46
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:04:55.510000,"and this is a very, very simple appetizer, but it 's sure to please your valentine OK.",47
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:05:06.090000,"all right now, we 're just going to simply take in escargot.",48
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:05:10.450000,pop it in there.,49
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:05:12.710000,"the nice thing about these dishes is that there 's room to have it the butter when it melts to cover it up and you see there 's a little rim here, it makes it nice, this pop.",50
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:05:25.870000,"each one of those in hopefully, i counted right perfect OK.",51
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:05:36.480000,now we 're going to take the rest of our butter and just put it on top.,52
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:05:44.070000,"an , i tell you, this is so good, especially after you 've eaten all your escargot.",53
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:05:49.530000,and then you want to take some nice butter bread and dip it in this juice.,54
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:05:54.760000,it 's so good.,55
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:05:58.370000,now i 've already got my oven preheated at three.,56
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:06:00.550000,"fifty , and it really does not take very long to cook this fifteen eighteen minutes, or until it 's bubbling 'cause the escargot is already cooked.",57
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:06:10.220000,"so you 're just going to get it basically good in hot and it usually only fifteen, or eighteen minutes.",58
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:06:22.100000,"OK , i like to put it on a cookie sheet case.",59
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:06:25.620000,it does happen to overflow.,60
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:06:27.390000,"it 's got lined with tin foil, and it wo n't make your oven all messy OK, so let 's go on over to the oven.",61
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:06:42.410000,so here we have our escargot.,62
escargot,https://www.youtube.com/watch?v=QTSklobANsU,0:06:44.380000,"it 's been in the oven for fifteen minutes at three fifty, and as you 'll see, you know, when it 's ready 'cause it 's nice and bubbly and hot and it is gorgeous look at that, and it just smells.",63
